image,target,oof_pred
aznaeyueexqslcxxsdjtmhlxvaqfqe.jpg,0,0.034174595028162
xrgkcgvfxedwmzjcxertwhrabzyfek.jpg,0,0.0335015356540679
mshiwmufbboxbmqnxxnkvduycxqxpw.jpg,1,0.9294747114181519
fgftnknjgcslhmzvgzyevuwbjvmolz.jpg,1,0.9900627732276917
dkdsvadunhgyrbvvkqmxngleibpbvl.jpg,1,0.0
gqyiqggsgtqtmwpjtctzgajzbxlebs.jpg,0,0.0381705984473228
rrhknnbadttjkterflybfedarbxwxk.jpg,0,0.0
vszafuemtbxcbdkwiconlqqgehnpek.jpg,0,0.9482925534248352
syidwhoemyurceerefjrdqsnvuoedf.jpg,1,0.9546248316764832
pkvwddkwgdaqwemevcgdcsyklycgyi.jpg,0,0.015128937549889088
lcbiefkxtcoogzfkkbuzmjpjseaebq.jpg,1,0.0
bumetltzkxhqikkcvtewednjvxkdxt.jpg,1,0.0
azhnlhylrgishwltvtvjwwddqpkbje.jpg,1,0.9753647446632384
zjpbqkpsiabpddevrrmmndvbinjutk.jpg,0,0.0545171611011028
zcxjtwmxqsdhgnoyscwzakmrxvyjcw.jpg,0,0.12939418852329254
lfnymioyxniwuwtygcnjdwkjsvxhmh.jpg,1,0.9624722599983215
srhdxrxecwclnlkxjkpkfkppemyapl.jpg,0,0.0127256726846098
gzgiwpkzpxvezrswkevtepwikkkleq.jpg,0,0.024921556934714317
cjdycjgptonhopomfjmycbfswkfahz.jpg,0,0.0
nolhvpfsjjwhuwpelqsbxynlzzryfy.jpg,0,0.0
yozhlehavjvknybfuhavqvtflhfgnb.jpg,0,0.045503560453653336
kitsyjvhlfnxphzzcjmyangveqzams.jpg,1,0.8825777769088745
kprijurvnzbfnrdawwycboxdnvpfqv.jpg,1,0.9603779911994934
mynnjdjhlxqptwvfxdwdjvxegabhzd.jpg,0,0.0
dmxqloymxorkvxpgnitpmpuosewzhw.jpg,1,0.9279849529266356
wftdonqpkxawrohepkiobwmkhnkgtq.jpg,1,0.0
aamrmacbsylkbahdhvcfmeqvgyjopc.jpg,1,0.9755503535270691
ngindczbczghlbprdcypuesbqtcmbb.jpg,1,0.9688526391983032
rtccxhqclbisjkpfsdsidtgufqcmzf.jpg,0,0.0
bpsqgullbohggorgbajkjoktqvkapv.jpg,0,0.0359034724533557
snmtnjbctzypzyowulzrjigrvealkd.jpg,1,0.9396389722824097
kxffsezqghgudspenhfvfncosyhhob.jpg,0,0.013181529007852
ufxviypazuqrnpgsdicdpuhxngbusk.jpg,1,0.0
knpmsdjjupafsfktgfkvighqgvqwbj.jpg,1,0.5113652348518372
uumdctaoqxedwurlpasaemsuwaarcc.jpg,0,0.0
uctayocprzifcynfyffttsnjpmeorn.jpg,0,0.0
eqwpusalrfwfmvgdlowponrletetye.jpg,0,0.09731388837099075
kzwgnxvlaqdtskemzyailcwqtknjvy.jpg,0,0.0
zarkelwgccbevnpntosdonodvknyca.jpg,0,0.0
txoznnnsfdzlrlfbfityvsnyhueecc.jpg,0,0.0113559365272521
gasebinrzzlngekakwjbrajmnslllv.jpeg,0,0.0
xqdmuacwizwbjuohxxgwkvyoqwxyep.jpg,0,0.0159469507634639
ylgyltxagvhsmfcawnzdubhlrnscmw.jpg,0,0.0122259771451354
gmmctpebnxdfvykbiasvvtcshrljkm.jpg,1,0.0
kdbdyiqloxitodahlvstmxkqvlpgtj.jpg,0,0.0
memdyczsqlrlaywtweayfqkfooutrc.jpg,0,0.6106452345848083
rrrhcduxrxxaxqulttmpozxxprkcnm.jpg,0,0.3861224055290222
btxlkthqwakcphyrimpedjjyxfgaey.jpg,0,0.0793321728706359
xynhxtqglficaxzblmtggbwrmwhxid.jpg,1,0.884892463684082
augqgteilmkcvkahfvognxdnegfkqh.jpg,1,0.7405540943145752
klgavzoztlcdugackgmjfvkptmzaaf.jpg,0,0.0
oyelzxrdyefofcyveazssrcbkjdeml.jpg,1,0.954064130783081
uloxavduwqpdmzwdmtyqbynukljvzo.jpg,0,0.0
iqapowpcfoltnvxctelhwlqroknssd.jpg,1,0.9268363118171692
sylgsucyayhotkvwdqjbmlanzvsrym.jpg,1,0.9751465916633606
syfjyaditohtaxhsvfxfcvseqbmeya.jpg,1,0.8797212243080139
izgyqexjdgyxyelbuoyefqzpjqxhzd.jpg,0,0.025582492351531982
fdbhnkispxlueshxexbfvmlwmyyudb.jpg,1,0.0
rianjvcfmoabzwbupwinprubwbussr.jpeg,0,0.0
wniqycuybwrxtepmmbziebuyxxrbsu.jpg,0,0.011257689446210861
awztldxsdhvpliitmxpmnaxbhcwixc.png,1,0.861651599407196
hmxlvorxckkvgfoilmkjcqopybnyxc.jpg,0,0.0
zkqrcnoehtkudvxaaljjvudmwulurn.png,1,0.9336212277412416
dfqkkbuzpttzniwjarlmkhbxsdouoo.jpg,1,0.9871843457221985
humhrwpblbiknlpjhpqwiwlqlujsat.jpg,1,0.8714948892593384
atywjyglemsgynxsvkjfmtmfmizfbd.jpg,1,0.9477754831314087
idzcsuscitfkvavpondzbzedeexnkl.jpg,1,0.0
whnxfhywbdrtjhlxruqxdkiyacmmut.jpg,1,0.9649274945259094
mdozhuqmfaaadkupgglsopycnsjvbc.jpg,1,0.9114652276039124
lwjwlmveemcgzsnugqxbyflcaydqij.jpg,1,0.2918042540550232
kdlgkrztwbnfdwllyppfqiuisybkca.jpg,1,0.9466686844825744
onulkylxwphnvtitwdflxctukzbxmb.jpg,0,0.0
xnmqcenjtxcygxztcjewynbtpczrlm.png,1,0.9206289649009705
khdcliwjetecvwebzsjggjweptxhab.png,1,0.0
tuavqrwbvuiiquwvuqtxyhmggoqajy.jpg,1,0.0
gkyjkeedaemohdobanmdzbibahhdkk.jpg,0,0.0287631805986166
gglpwfczlsqndffskujhufshlgfzqp.jpg,1,0.8273194432258606
qapxcqfrgijwglglflejcbunsraccx.png,1,0.0
eyzpghuongisnbaqoireqbizfxffgg.jpg,0,0.018022160977125168
ntggzagrsbptwzioinxojyzfredhne.jpg,1,0.9625291228294373
goqvtxrmmybbdrlchmzknkpkikevck.jpg,0,0.0215985998511314
daojyiptizhycqshksqlpxqsnyxplk.jpg,0,0.0
wyhxqmozvunxrqsqglhqqltfetydks.jpg,0,0.0
xuwjsmyeocmdzyfdrfihgpidzainpg.jpg,0,0.0502082221210002
pmwuvrgtczywvejtxppkhclzhtgdbc.jpg,0,0.01855885051190853
ycfdcxuyjfrmdduckgbhndndkmwund.jpg,0,0.0
vsoarmucnvclvlqggmogjygdwxmevm.jpg,0,0.0453383475542068
wgorjgqlvosnettfjuhkqopzqdsrzn.jpg,0,0.0
erlikrotyjjkqbrapvknuabpsmaewf.jpg,0,0.01435256376862526
bryydceebocakswstrbehhcavohezb.jpg,0,0.08029719442129135
rdiupmntxodhniflujupeghdthrkno.jpg,1,0.0
mebismqkzkqqhhyeyufzwufifxkvgh.jpg,1,0.0
cnhpwvnrhpynjtzaqywhjzmealvepr.jpg,0,0.20919258892536163
ekmlxxoresvqgdmowrfbpzgwrfjbhk.jpg,1,0.8908342719078064
ioxptdqzysfomhodpsypfeyoopumwg.jpg,1,0.0
lrdurzwbgictzuceuaewbamqnfhbrq.png,1,0.9487190246582032
tbqoerqumsbyqligihafzerivmrjvj.jpg,1,0.9198237061500549
lwdnrpyfvdowhgftrbjzkbjgihcfrm.jpg,0,0.0152914561331272
votbkwfladhpqytknoggxfmmfmosyb.jpg,0,0.0
hzvudjfpugxukalkspxmtuxibfjixr.jpg,1,0.9641941785812378
lwmdzzsaiixwqpkenspvmwbagjihmt.jpg,0,0.11796005070209503
rbtaseskopjcawwxcolgohkunftmop.jpg,0,0.0
mmcdwnrfqloagorzowwuhshdkqnqwi.jpg,1,0.9520007371902466
ahswlzuhcgpyjumleocamsdiulqqlj.jpg,0,0.0274663399904966
ucjdirlyvruulxlqwujltutkkusvmg.jpg,1,0.0
cvcakuzugpciyrleluofjxfnyitkpp.jpg,0,0.0
ljioypzxsayfzmpzbdzksjtwgebsig.jpg,1,0.0
njrssmehjwaofuatvwtfbmqawuhyyx.jpg,1,0.0
tyjketzmddoqeyperybgkylbvgfgjf.jpg,0,0.01726212352514267
huiiwjaunysepgwhcuunzfzsxrtoyz.jpg,0,0.0
rlavyoidildcmfmjxtuwmnrcsvcxtv.jpg,1,0.980492115020752
rpsyomvfelvtgcuwahmjpzzajzsbxb.jpg,0,0.009696660563349724
mcabddclpgpdhsmbbhxcxjvmetthjh.jpg,1,0.0
qzapjaioinobcjxrgrwixsdzkfdfhp.jpg,0,0.0
xrdqshulknhxmjvvtkeexsfxocfoxl.jpg,0,0.0
xaldeoupzbrardnvwkjqgysgscnphw.jpg,0,0.0344834402203559
ppjjkxzjbdwgtabruxbuoaozygcbpt.jpg,1,0.0
wtmvoqstegmdmmkewhumavgdggpoek.jpg,0,0.030772903934121132
scinyegbsxvszgingldfiggswajhji.jpg,0,0.0298320837318897
nkqxnxrgfurdeisgzhkalmatlrdxxl.jpg,0,0.0
fycejvqxgxkxwoisphftuwvqheqori.jpg,1,0.0
cjzsootzherxxbjigvhtuywulkizoj.jpg,1,0.9589672088623048
ajobyfcipqvzgtddqywsphgtewgdrx.jpg,1,0.42225217819213867
zvwtedjjyxckozhbknswxqynebmkeb.jpg,1,0.9697237610816956
mzmafkljixvydxyqaosrmzslszvikn.jpg,0,0.014121975749731
cptrylokoqvforyrunlffjjxtfefyu.jpg,0,0.0
yyjdtnkxdhpuycghpnzxtwxfctxljf.jpg,0,0.0
cbiddxjkuflcqhqbzesnsbjaljwlxj.jpg,1,0.0
llpjfwbbvwvhfrnxgizgjtuzmoanvz.jpg,0,0.03673473373055458
xqlhqrdayrmvhatrqxosemhrwrqpcx.jpg,0,0.0177024863660335
cporvbdxoqrfixolhjekytjjhfaxak.jpg,1,0.0
chmzrwqfqjxakeopoegnmpacmeomri.jpg,0,0.0
gngoauwyvtrnomekbcbhqmrfcubent.jpg,0,0.0
xtbhorlqannjmjkqntazwodlsjzofd.jpg,1,0.976643204689026
rotqjlfvovubyjuxqzwgpyusyitmof.jpg,0,0.056814320385456
rfhdqnmawaphrfwnpfxitmxbzjppxl.jpg,0,0.0569201335310936
kqymrnopfkwvtkjaatnzkyreiprmns.jpg,1,0.0
owhmxfkbmwrpclupbcwpqrjgzajhjr.jpg,0,0.0
jjeydmpeiumltwggrauihdyjijkear.jpg,0,0.02340719848871231
prgpqwhfezochfstkmllzxramdcgdc.jpg,0,0.0
sydvpghajgyffkujckrbjuhmcxmmjt.jpg,0,0.01024671085178852
sbcnvulixmcbjezgosfkshdcsbovtb.jpg,1,0.9656885266304016
fbapxijsbxkhhukxpbdhhujxetoqsu.jpg,1,0.9462717175483704
djzdqczfwvrsxvdevsnilzqmtmepjx.jpg,0,0.0813886597752571
kotklhjvdxxfwcjfaeienjtzcdllyn.jpg,0,0.0
coqliuutcrbvczilweljtcvjsonnmr.jpg,1,0.9466193318367004
auykulkvfqecycisekctygdvygjhrc.jpg,1,0.9678646922111511
iqfdzqvlknbkzeecldpilnfphuvkpb.jpg,0,0.0442688912153244
tmirwwzjdugzeynzmzomdkorexluiu.jpg,0,0.03564586117863655
rwefzxdnwnkvashdcnnusjfhdkiecv.jpg,1,0.0
lajopjzalvfqgevcmemscyzrmtbreg.jpg,0,0.04099205508828163
hclashbzvbpoddhniowbyasrkaiwlo.jpeg,0,0.36698612570762634
hqekuvpyyasgcjhbkttdepbndlinmy.jpg,1,0.0
uxydkggabzowknogwrfvrtputpjdjd.jpg,0,0.0279429592192173
mkastywzworowdxeuctnhvbhwcjlcn.jpg,0,0.0
tslxepigefkmddeykwqaewrygtslwr.jpg,1,0.0
ogtkupzlrvufiponfimdpeocnxhvpk.jpg,1,0.0
fusqppukkoqlzlqylwaoenicbulzhk.jpg,0,0.0
nbmzvzwjridginemsejzgvvwkixniq.jpg,0,0.0222859103232622
dneansozlgoktirzhykdooadkhiwhq.jpg,0,0.019644491374492645
jhhtcvigjostbkkgggaamtwzurnqer.jpg,0,0.03302406892180443
fqkgmohcyrwitoufxpoovwogpciawl.jpg,1,0.0
lqllkwuuiizdblmgqvsumboutwycbh.jpg,1,0.9747265577316284
niaxfkfesixkvwlpwonntlqqsbrjor.jpg,0,0.05489904433488846
utedtuuathvzhxpzxinudngjishbbp.jpg,0,0.0108652235940098
bpwzubqeojttiklnrskmqheackknsn.jpg,1,0.917658269405365
bhlaxcbmkuzxpudcoliyjwbjfgzped.jpg,0,0.0
cnlmaezsbsykjrtguadjaevcaqhart.jpg,1,0.9547495245933532
ocvraqvlvcbftlvhemucifqrtkvxgx.jpg,1,0.0
ihgmzyexcvpdzxsazmgbxqoyouzoaj.jpg,0,0.05064091831445694
yzatnbwsgrqvqpsnxslzyfkckvoepx.jpg,0,0.0226009152829647
ovvsvrvfrfspbyqyuqbiofwuvfconu.jpg,1,0.0
pprrewdbyvocdowungzgnyvbgeehol.jpg,1,0.0
izkfunqylvjvtyzxxvjzlggtjtijfi.png,1,0.9696070551872253
aveyxuohexvwmtgiqqldejobxhcbru.jpg,1,0.41602060198783875
aeoznpwjxjsawhiousrpjrxmeltnkw.jpg,0,0.0
jgrkuacafspvvcpdxeydeicyldovsx.jpg,0,0.0
gqmexiddrtuljtycctgadegzqycifc.png,1,0.9195638298988342
qyqvkjizaxvsfcgnhurnzbzmoxbltz.jpg,0,0.0
ikmfldaptchowfrgmzrgssiqkjicyw.jpg,0,0.0
nhjvztqdqtiiriktdreonfvbborddu.jpg,1,0.0
chayxrbgfnnnkqiyuwmyxonmkhzoya.jpg,1,0.8742251396179199
dbiadtjlgrzzqoghwvdutgcmamwyle.jpg,1,0.9910218119621277
gpjdwopftszmosweyaapcvnamyfxso.jpg,0,0.020219845697283745
hgnrxclaqbyniafndxadftlzibefwx.jpg,1,0.0
khnpcxzfluxnhcqpxbyvibhuiomwuy.jpg,0,0.055120840668678284
qdyhvtfluuvbqutuvpwuppwpctglna.jpg,0,0.2168595939874649
drmoebbhqisquqphavixhalrxqnxvi.jpg,0,0.0
jbjvrhaagikcfvbsctykaqltvwdqrt.jpg,0,0.02703799307346344
weptoxstkbzacxhukduszypyhqxvbh.jpg,1,0.9434419870376588
ezpufvruyaycpcrcfuovbimxvhzcaw.jpg,1,0.9275832176208496
pucpmiivdyunxqjxigabqfqujjyyxs.jpg,1,0.0
lwneqjfaulignkrnobdcadsciylmcq.jpg,0,0.0
radafdaijhzgynzcvgpdiaqpddfwrp.jpg,1,0.0
pvvzfihzishaquvkgqfxcftqqarcvu.jpg,0,0.0
oinqmmowhtsqovexkrmiuvebkdifgf.jpg,0,0.0
hpurkuyxligdvrhgbtibxzbmkbvvzc.jpg,0,0.009864162653684616
gkkyvkssgzphtrubosqxyhkaihmixj.jpg,1,0.9535619020462036
nqwmnhkbvuocjnjrcgnmnhjhhvqhec.jpg,0,0.07475579530000687
atxgwqlbhmrkqcaxvuetfvhgauvcee.jpg,0,0.07852162420749664
onqlhirnckescbcbflsmyavmtzyoal.jpg,0,0.017135687172412872
qdwzxivuebjdrugykudddewkursusc.jpg,1,0.0
pxugxdakuyebluqvwhhmtavlevehdq.jpg,0,0.0
wfgfnxerjwwaocegncznfyaueygyiu.jpg,1,0.939087450504303
qnikpyngsxekcazlemvbfimnmrmwnk.jpg,0,0.0
pbwavcntioittqeuygszeovrxnthay.jpg,1,0.0
savapdstrnvxewmtqnwbqejymftyqe.jpg,1,0.9863145351409912
ahragsfmvjjtciuuzvgbuahoqpjkly.jpg,0,0.0
qqagdvzvzvpdpelujmkvfcdcxrgans.jpg,1,0.9561301469802856
gzmchbgmbiwuyckveuenjgkutgaoqk.jpg,0,0.6597919464111328
mylvywurxdiisjkzjrzewghowfkpye.jpg,1,0.0
aaqrdyfhhsdwjiykofhsexfdamezlk.jpg,0,0.0628929734230041
cnszgibvpzkbpwwypnwqckfjybvezl.jpg,0,0.046225208789110184
qjdevwklwfzdkvwysyasxfpqmatcef.jpg,1,0.0
dcpnflnvxiemwvoeztorrnhibjwfuf.jpg,0,0.0
ayrhyxisagkltdwypeacrdwucsnues.jpg,0,0.04835795611143112
vavfrsesqwyfzsyhsxqgelkjfbpznz.jpg,0,0.042549263685941696
riksngucvkfwkyahrmlczjyasojvwo.jpg,0,0.0238418690860271
wfgjfivjkiitifofauuaytyeaxrrll.jpg,1,0.0
saajghmghgmnlwlyogbiplxvnhvdec.jpg,0,0.7414925694465637
bokaluyqtprwstaomabkyywzpnrngs.jpg,0,0.02670988440513611
hpkriaejvshjgceilcgissdbdjkjbc.jpg,1,0.0
wbikzcncuacqyqlqcmplkqwhhbywis.jpg,1,0.9655869603157043
cyqpraocamaxzxaoivpbuybxmpcwij.jpg,0,0.0
dueetwolvbwjxqhmvrmhkjxoxjatxh.jpg,0,0.18070006370544434
ywcnzhkqqkxrcrtpjgukymljcxyyyw.jpg,1,0.0
jprjbvnjvmnancimajwfpwvvnezgxb.jpg,1,0.0
thuzhkgjyvcukyyqiyovrpdyndvpcc.jpg,0,0.026307417079806328
fepflxwsprpjvagweolynfosnytarh.jpg,0,0.024845801293849945
fwmtgqhmsnzriudqgiettemjaudwut.jpg,0,0.04895132780075073
uqbjmakxqbdkhskyamydtiwlkstpli.jpg,1,0.964400053024292
iurrhmjxbxceorfaykgawuvrsakvmh.jpg,0,0.0
yljdpfqmmxqcwplvtrqsxjoyvcmleo.jpg,0,0.016487184911966324
zgvgjdxlrhfgoepmagvuivhnmfuuoq.jpg,1,0.956695020198822
ljxfqpvspgpqtmbhhvqxovltludxlu.jpg,0,0.008150259964168
kbfprdfmuicvutpvutvwhctequtcvv.jpg,0,0.0118374321609735
fnnyhmbbxyapetrlgvdlkgfylxxqfd.jpg,1,0.0
oibuhdkvlfblafiwcbwqxxzocmpnbc.jpeg,0,0.4340620636940002
ertrdwzalmofqmiykebcdbzamuvuag.jpg,1,0.5974523425102234
exsgpqdwklswcjnraroqelbpxnoivq.jpg,0,0.0
fsqlihawzshtlycpvdthekrazqqvmh.jpg,1,0.0
laqhefejpknhdmlzkfudavqcqvhqlu.jpg,1,0.0
zqkcdbvwkljllfbecryuitzcmcieij.jpg,0,0.038099732249975204
dgclmkygpoghuheokjzhvblmzkzdin.jpg,0,0.030015939846634865
czzrmnxapwoytmvxmynsjeuroqdsdt.jpg,0,0.0046692164614796
baecitodgixqzomgkuuixhtpxalmzi.jpg,1,0.9641993045806884
cxqpaaqtsdapvpcoizxcayhyfykmjl.jpg,1,0.9536318182945251
wvvphaihzxuufdtdmajriikbsbzxju.jpg,1,0.0
httisaslaqttgyopyxnjjmxqsqzwys.jpg,1,0.0
oowtnstjoknvplkhunpdwrwcpxirvr.jpg,0,0.0415551550686359
imvxweirgozaxbythelnmuqpqbddqk.jpg,1,0.953392744064331
zrgfntovqjzmrenvndkyfqskmhoqbo.jpg,0,0.03133126720786095
qyvooeiowhdtwdvlfvakecwleukbvb.jpg,0,0.02824363112449646
vklfdggbpubyklvopwqexdutovabqe.jpg,0,0.0
dqzsjtgepucdjtkuyqesmirmsuirqe.jpg,0,0.0
wykodimykvcrclldklvwugnhnptero.jpg,0,0.0
fhikknnhdjhhefvrspitjwrvdiyxht.png,0,0.07680293172597885
agjhrdfqyvzjoivmtbrvshymsiqocu.jpg,1,0.5567853450775146
gxcddcokodvhhuwipfpbopbnsikinn.jpg,1,0.9277765154838562
gcfjvimyajtagycfofeygpwkyuhxoz.jpg,0,0.0
nafzzlvazyhqodcebnylpnmbctqwat.jpg,1,0.9506871700286865
enpkviardsazgyepmymcseehqaadeq.jpg,0,0.0
igaxgfwwglqtqhlptcpwyhxfdtqtmw.jpg,1,0.0
jvadkqgjujwjysijjllhztmycvtmzr.jpg,0,0.020348530262708664
ehfnvpictkwhhnzmtsypriqbfknrgn.jpg,1,0.9734224081039429
bxazgghixladgkjuctwbbplfusnmuz.jpg,0,0.09422581642866135
ofrtkzzqwymoqlacpghpvkmpxyjczs.jpg,0,0.0217580087482929
jhzpnsmcjbcdmetshxtyfbnzzffwyy.jpg,1,0.0
kjrmigjjrknhnsepposyepuqzszasw.jpg,1,0.0
jovhexogcwgvnpmqopkxgqutngejfr.jpg,0,0.08998965471982956
bpjgrawxmtctfhcujukasbzbnuphee.jpg,1,0.9438303112983704
prkrkappwvvumujnlzbuicfjskwaau.jpg,0,0.07596856355667114
mgtrtptwtgsplvsjpaglyvaxzzmbrw.jpg,0,0.09218819439411163
nnjeveoldnmxhnfaumqddbihrxvxfw.jpg,0,0.021762466058135
bnsstzvjlmwfeypiwmkcpdcnnftsuq.jpg,1,0.9527298212051392
cqhlktnhplqxefxijdqwvatnmjiuox.jpg,1,0.9786117672920227
muteikifrayeljjgliwamyorikpbgx.jpg,1,0.9753081798553468
